4.48	-13.44	-3
4.49	-13.47	-3
4.5	-13.5	-3
4.51	-13.53	-3
4.52	-13.56	-3
4.53	-13.59	-3
4.54	-13.62	-3
4.55	-13.65	-3
4.56	-13.68	-3
4.57	-13.71	-3
4.58	-13.74	-3
4.59	-13.77	-3
4.6	-13.8	-3
4.61	-13.83	-3
4.62	-13.86	-3
4.63	-13.89	-3
4.64	-13.92	-3
4.65	-13.95	-3
4.66	-13.98	-3
4.67	-14.01	-3
4.68	-14.04	-3
4.69	-14.07	-3
4.7	-14.1	-3
4.71	-14.13	-3
4.72	-14.16	-3
4.73	-14.19	-3
4.74	-14.22	-3
4.75	-14.25	-3
4.76	-14.28	-3
4.77	-14.31	-3
4.78	-14.34	-3
4.79	-14.37	-3
4.8	-14.4	-3
4.81	-14.43	-3
4.82	-14.46	-3
4.83	-14.49	-3
4.84	-14.52	-3
4.85	-14.55	-3
4.86	-14.58	-3
4.87	-14.61	-3
4.88	-14.64	-3
4.89	-14.67	-3
4.9	-14.7	-3
4.91	-14.73	-3
4.92	-14.76	-3
4.93	-14.79	-3
4.94	-14.82	-3
4.95	-14.85	-3
4.96	-14.88	-3
4.97	-14.91	-3
4.98	-14.94	-3
4.99	-14.97	-3
5	-15	-3
5.01	-15.03	-3
5.02	-15.06	-3
5.03	-15.09	-3
5.04	-15.12	-3
5.05	-15.15	-3
5.06	-15.18	-3
5.07	-15.21	-3
5.08	-15.24	-3
5.09	-15.27	-3
5.1	-15.3	-3
5.11	-15.33	-3
5.12	-15.36	-3
5.13	-15.39	-3
5.14	-15.42	-3
5.15	-15.45	-3
5.16	-15.48	-3
5.17	-15.51	-3
5.18	-15.54	-3
5.19	-15.57	-3
5.2	-15.6	-3
5.21	-15.63	-3
5.22	-15.66	-3
5.23	-15.69	-3
5.24	-15.72	-3
5.25	-15.75	-3
5.26	-15.78	-3
5.27	-15.81	-3
5.28	-15.84	-3
5.29	-15.87	-3
5.3	-15.9	-3
5.31	-15.93	-3
5.32	-15.96	-3
5.33	-15.99	-3
5.34	-16.02	-3
5.35	-16.05	-3
5.36	-16.08	-3
5.37	-16.11	-3
5.38	-16.14	-3
5.39	-16.17	-3
5.4	-16.2	-3
5.41	-16.23	-3
5.42	-16.26	-3
5.43	-16.29	-3
5.44	-16.32	-3
5.45	-16.35	-3
5.46	-16.38	-3
5.47	-16.41	-3
5.48	-16.44	-3
5.49	-16.47	-3
5.5	-16.5	-3
5.51	-16.53	-3
5.52	-16.56	-3
5.53	-16.59	-3
5.54	-16.62	-3
5.55	-16.65	-3
5.56	-16.68	-3
5.57	-16.71	-3
5.58	-16.74	-3
5.59	-16.77	-3
5.6	-16.8	-3
5.61	-16.83	-3
5.62	-16.86	-3
5.63	-16.89	-3
5.64	-16.92	-3
5.65	-16.95	-3
5.66	-16.98	-3
5.67	-17.01	-3
5.68	-17.04	-3
5.69	-17.07	-3
5.7	-17.1	-3
5.71	-17.13	-3
5.72	-17.16	-3
5.73	-17.19	-3
5.74	-17.22	-3
5.75	-17.25	-3
5.76	-17.28	-3
5.77	-17.31	-3
5.78	-17.34	-3
5.79	-17.37	-3
5.8	-17.4	-3
5.81	-17.43	-3
5.82	-17.46	-3
5.83	-17.49	-3
5.84	-17.52	-3
5.85	-17.55	-3
5.86	-17.58	-3
5.87	-17.61	-3
5.88	-17.64	-3
5.89	-17.67	-3
5.9	-17.7	-3
5.91	-17.73	-3
5.92	-17.76	-3
5.93	-17.79	-3
5.94	-17.82	-3
5.95	-17.85	-3
5.96	-17.88	-3
5.97	-17.91	-3
5.98	-17.94	-3
5.99	-17.97	-3
6	-18	-3
6.01	-18.03	-3
6.02	-18.06	-3
6.03	-18.09	-3
6.04	-18.12	-3
6.05	-18.15	-3
6.06	-18.18	-3
6.07	-18.21	-3
6.08	-18.24	-3
6.09	-18.27	-3
6.1	-18.3	-3
6.11	-18.33	-3
6.12	-18.36	-3
6.13	-18.39	-3
6.14	-18.42	-3
6.15	-18.45	-3
6.16	-18.48	-3
6.17	-18.51	-3
6.18	-18.54	-3
6.19	-18.57	-3
6.2	-18.6	-3
6.21	-18.63	-3
6.22	-18.66	-3
6.23	-18.69	-3
6.24	-18.72	-3
6.25	-18.75	-3
6.26	-18.78	-3
6.27	-18.81	-3
6.28	-18.84	-3
6.29	-18.87	-3
6.3	-18.9	-3
6.31	-18.93	-3
6.32	-18.96	-3
6.33	-18.99	-3
6.34	-19.02	-3
6.35	-19.05	-3
6.36	-19.08	-3
6.37	-19.11	-3
6.38	-19.14	-3
6.39	-19.17	-3
6.4	-19.2	-3
6.41	-19.23	-3
6.42	-19.26	-3
6.43	-19.29	-3
6.44	-19.32	-3
6.45	-19.35	-3
6.46	-19.38	-3
6.47	-19.41	-3
6.48	-19.44	-3
6.49	-19.47	-3
6.5	-19.5	-3
6.51	-19.53	-3
6.52	-19.56	-3
6.53	-19.59	-3
6.54	-19.62	-3
6.55	-19.65	-3
6.56	-19.68	-3
6.57	-19.71	-3
6.58	-19.74	-3
6.59	-19.77	-3
6.6	-19.8	-3
6.61	-19.83	-3
6.62	-19.86	-3
6.63	-19.89	-3
6.64	-19.92	-3
6.65	-19.95	-3
6.66	-19.98	-3
6.67	-20.01	-3
6.68	-20.04	-3
6.69	-20.07	-3
6.7	-20.1	-3
6.71	-20.13	-3
6.72	-20.16	-3
6.73	-20.19	-3
6.74	-20.22	-3
6.75	-20.25	-3
6.76	-20.28	-3
6.77	-20.31	-3
6.78	-20.34	-3
6.79	-20.37	-3
6.8	-20.4	-3
6.81	-20.43	-3
6.82	-20.46	-3
6.83	-20.49	-3
6.84	-20.52	-3
6.85	-20.55	-3
6.86	-20.58	-3
6.87	-20.61	-3
6.88	-20.64	-3
6.89	-20.67	-3
6.9	-20.7	-3
6.91	-20.73	-3
6.92	-20.76	-3
6.93	-20.79	-3
6.94	-20.82	-3
6.95	-20.85	-3
6.96	-20.88	-3
6.97	-20.91	-3
6.98	-20.94	-3
6.99	-20.97	-3
7	-21	-3
7.01	-21.03	-3
7.02	-21.06	-3
7.03	-21.09	-3
7.04	-21.12	-3
7.05	-21.15	-3
7.06	-21.18	-3
7.07	-21.21	-3
7.08	-21.24	-3
7.09	-21.27	-3
7.1	-21.3	-3
7.11	-21.33	-3
7.12	-21.36	-3
7.13	-21.39	-3
7.14	-21.42	-3
7.15	-21.45	-3
7.16	-21.48	-3
7.17	-21.51	-3
7.18	-21.54	-3
7.19	-21.57	-3
7.2	-21.6	-3
7.21	-21.63	-3
7.22	-21.66	-3
7.23	-21.69	-3
7.24	-21.72	-3
7.25	-21.75	-3
7.26	-21.78	-3
7.27	-21.81	-3
7.28	-21.84	-3
7.29	-21.87	-3
7.3	-21.9	-3
7.31	-21.93	-3
7.32	-21.96	-3
7.33	-21.99	-3
7.34	-22.02	-3
7.35	-22.05	-3
7.36	-22.08	-3
7.37	-22.11	-3
7.38	-22.14	-3
7.39	-22.17	-3
7.4	-22.2	-3
7.41	-22.23	-3
7.42	-22.26	-3
7.43	-22.29	-3
7.44	-22.32	-3
7.45	-22.35	-3
7.46	-22.38	-3
7.47	-22.41	-3
7.48	-22.44	-3
7.49	-22.47	-3
7.5	-22.5	-3
7.51	-22.53	-3
7.52	-22.56	-3
7.53	-22.59	-3
7.54	-22.62	-3
7.55	-22.65	-3
7.56	-22.68	-3
7.57	-22.71	-3
7.58	-22.74	-3
7.59	-22.77	-3
7.6	-22.8	-3
7.61	-22.83	-3
7.62	-22.86	-3
7.63	-22.89	-3
7.64	-22.92	-3
7.65	-22.95	-3
7.66	-22.98	-3
7.67	-23.01	-3
7.68	-23.04	-3
7.69	-23.07	-3
7.7	-23.1	-3
7.71	-23.13	-3
7.72	-23.16	-3
7.73	-23.19	-3
7.74	-23.22	-3
7.75	-23.25	-3
7.76	-23.28	-3
7.77	-23.31	-3
7.78	-23.34	-3
7.79	-23.37	-3
7.8	-23.4	-3
7.81	-23.43	-3
7.82	-23.46	-3
7.83	-23.49	-3
7.84	-23.52	-3
7.85	-23.55	-3
7.86	-23.58	-3
7.87	-23.61	-3
7.88	-23.64	-3
7.89	-23.67	-3
7.9	-23.7	-3
7.91	-23.73	-3
7.92	-23.76	-3
7.93	-23.79	-3
7.94	-23.82	-3
7.95	-23.85	-3
7.96	-23.88	-3
7.97	-23.91	-3
7.98	-23.94	-3
7.99	-23.97	-3
8	-24	-3
8.01	-24.03	-3
8.02	-24.06	-3
8.03	-24.09	-3
8.04	-24.12	-3
8.05	-24.15	-3
8.06	-24.18	-3
8.07	-24.21	-3
8.08	-24.24	-3
8.09	-24.27	-3
8.1	-24.3	-3
8.11	-24.33	-3
8.12	-24.36	-3
8.13	-24.39	-3
8.14	-24.42	-3
8.15	-24.45	-3
8.16	-24.48	-3
8.17	-24.51	-3
8.18	-24.54	-3
8.19	-24.57	-3
8.2	-24.6	-3
8.21	-24.63	-3
8.22	-24.66	-3
8.23	-24.69	-3
8.24	-24.72	-3
8.25	-24.75	-3
8.26	-24.78	-3
8.27	-24.81	-3
8.28	-24.84	-3
8.29	-24.87	-3
8.3	-24.9	-3
8.31	-24.93	-3
8.32	-24.96	-3
8.33	-24.99	-3
8.34	-25.02	-3
8.35	-25.05	-3
8.36	-25.08	-3
8.37	-25.11	-3
8.38	-25.14	-3
8.39	-25.17	-3
8.4	-25.2	-3
8.41	-25.23	-3
8.42	-25.26	-3
8.43	-25.29	-3
8.44	-25.32	-3
8.45	-25.35	-3
8.46	-25.38	-3
8.47	-25.41	-3
8.48	-25.44	-3
8.49	-25.47	-3
8.5	-25.5	-3
8.51	-25.53	-3
8.52	-25.56	-3
8.53	-25.59	-3
8.54	-25.62	-3
8.55	-25.65	-3
8.56	-25.68	-3
8.57	-25.71	-3
8.58	-25.74	-3
8.59	-25.77	-3
8.6	-25.8	-3
8.61	-25.83	-3
8.62	-25.86	-3
8.63	-25.89	-3
8.64	-25.92	-3
8.65	-25.95	-3
8.66	-25.98	-3
8.67	-26.01	-3
8.68	-26.04	-3
8.69	-26.07	-3
8.7	-26.1	-3
8.71	-26.13	-3
8.72	-26.16	-3
8.73	-26.19	-3
8.74	-26.22	-3
8.75	-26.25	-3
8.76	-26.28	-3
8.77	-26.31	-3
8.78	-26.34	-3
8.79	-26.37	-3
8.8	-26.4	-3
8.81	-26.43	-3
8.82	-26.46	-3
8.83	-26.49	-3
8.84	-26.52	-3
8.85	-26.55	-3
8.86	-26.58	-3
8.87	-26.61	-3
8.88	-26.64	-3
8.89	-26.67	-3
8.9	-26.7	-3
8.91	-26.73	-3
8.92	-26.76	-3
8.93	-26.79	-3
8.94	-26.82	-3
8.95	-26.85	-3
8.96	-26.88	-3
8.97	-26.91	-3
8.98	-26.94	-3
8.99	-26.97	-3
9	-27	-3
9.01	-27.03	-3
9.02	-27.06	-3
9.03	-27.09	-3
9.04	-27.12	-3
9.05	-27.15	-3
9.06	-27.18	-3
9.07	-27.21	-3
9.08	-27.24	-3
9.09	-27.27	-3
9.1	-27.3	-3
9.11	-27.33	-3
9.12	-27.36	-3
9.13	-27.39	-3
9.14	-27.42	-3
9.15	-27.45	-3
9.16	-27.48	-3
9.17	-27.51	-3
9.18	-27.54	-3
9.19	-27.57	-3
9.2	-27.6	-3
9.21	-27.63	-3
9.22	-27.66	-3
9.23	-27.69	-3
9.24	-27.72	-3
9.25	-27.75	-3
9.26	-27.78	-3
9.27	-27.81	-3
9.28	-27.84	-3
9.29	-27.87	-3
9.3	-27.9	-3
9.31	-27.93	-3
9.32	-27.96	-3
9.33	-27.99	-3
9.34	-28.02	-3
9.35	-28.05	-3
9.36	-28.08	-3
9.37	-28.11	-3
9.38	-28.14	-3
9.39	-28.17	-3
9.4	-28.2	-3
9.41	-28.23	-3
9.42	-28.26	-3
9.43	-28.29	-3
9.44	-28.32	-3
9.45	-28.35	-3
9.46	-28.38	-3
9.47	-28.41	-3
9.48	-28.44	-3
9.49	-28.47	-3
9.5	-28.5	-3
9.51	-28.53	-3
9.52	-28.56	-3
9.53	-28.59	-3
9.54	-28.62	-3
9.55	-28.65	-3
9.56	-28.68	-3
9.57	-28.71	-3
9.58	-28.74	-3
9.59	-28.77	-3
9.6	-28.8	-3
9.61	-28.83	-3
9.62	-28.86	-3
9.63	-28.89	-3
9.64	-28.92	-3
9.65	-28.95	-3
9.66	-28.98	-3
9.67	-29.01	-3
9.68	-29.04	-3
9.69	-29.07	-3
9.7	-29.1	-3
9.71	-29.13	-3
9.72	-29.16	-3
9.73	-29.19	-3
9.74	-29.22	-3
9.75	-29.25	-3
9.76	-29.28	-3
9.77	-29.31	-3
9.78	-29.34	-3
9.79	-29.37	-3
9.8	-29.4	-3
9.81	-29.43	-3
9.82	-29.46	-3
9.83	-29.49	-3
9.84	-29.52	-3
9.85	-29.55	-3
9.86	-29.58	-3
9.87	-29.61	-3
9.88	-29.64	-3
9.89	-29.67	-3
9.9	-29.7	-3
9.91	-29.73	-3
9.92	-29.76	-3
9.93	-29.79	-3
9.94	-29.82	-3
9.95	-29.85	-3
9.96	-29.88	-3
9.97	-29.91	-3
9.98	-29.94	-253
9.99	-29.97	1746.75
